190.44408008499954,180.6233867428116,0.1,light right
192.70562065077422,183.34304337910982,0.1,light right
206.3452881606728,198.07846701231585,0,straight
215.78714290356248,204.3638679929752,0,straight
215.07768709577988,208.04589211305324,0,straight
216.11229699007663,207.61154303286492,0,straight
214.47244502270257,206.08932375117274,0,straight
217.07555761064998,207.9543918197014,0,straight
214.44493246437156,207.27976655308476,0,straight
216.56618946032802,206.69385033631534,0,straight
215.20076984724506,204.32186123963402,0,straight
213.50480906388356,204.36906081080122,0,straight
216.16171700120128,203.31944343230998,0,straight
216.17110025990212,204.6302733535241,0,straight
214.1193845334426,205.4182277137436,0,straight
212.68571008420201,201.79306436808588,0,straight
216.27428031705296,204.9756401138768,0,straight
214.0063334405345,203.40881300616354,0,straight
214.58554214195414,204.66996989530628,0,straight
214.68428708444924,201.957775845514,0,straight
215.03802048341413,202.43560220099937,0,straight
215.30515583976717,204.02200687288132,0,straight
211.20004794726765,205.55500448036923,0,straight
213.68520314836792,206.79215334568164,0,straight
213.08243489798656,200.97400311450167,0,straight
213.92085728961104,202.3410195772866,0,straight
214.45112576376476,201.67776951840108,0,straight
213.4678809602251,201.73634806057555,0,straight
215.92338426670017,203.25558728588783,0,straight
213.37785642904174,205.7806733726975,0,straight
213.17428010434446,203.1142513315092,0,straight
212.60805227248818,205.13046733790043,0,straight
212.28683343235662,203.6955680055138,0,straight
214.39243195379703,204.5177388386635,0,straight
213.4248001548624,204.87728397718445,0,straight
211.48581854877045,203.57080328065751,0,straight
213.64712513844444,203.55400870744415,0,straight
212.5729654756576,204.33054265639623,0,straight
213.45091711681516,200.9096569111582,0,straight
215.76711242749798,202.74510299408712,0,straight
213.62847375669497,204.01897536396302,0,straight
218.2112170586501,199.81072874912002,0,straight
215.92736295912033,206.42645630918605,0,straight
219.13259514270692,201.09415592057792,0,straight
214.75887097953068,201.49579251306739,0,straight
217.4020633505661,202.725338622928,0,straight
214.7591324471008,198.19299096236955,0,straight
218.9097288384363,,0,straight
219.99051144793788,,0,straight
217.00974984498265,,0,straight
219.39940853792362,,0,straight
219.72518026577382,,0,straight
219.21414365173928,,0,straight
223.2272346129729,-126.90037128976633,0,straight
223.8293890343158,7.773968252658619,0,straight
226.50558267220134,607.9673271042745,0,straight
230.0785182693753,-103.34201104573026,-0.1,light left
228.74744408471423,,0,straight
228.138018368828,,0,straight
229.939966412608,,0,straight
228.02556701060564,-167.22175982579756,0,straight
230.88111062075677,6.073318627456501,-0.1,light left
228.47053898650358,380.98852607847425,0,straight
234.79134033407513,87.21646553019423,-0.1,light left
232.68416480943768,194.84765615195874,-0.1,light left
230.3156769094253,52.61708135382696,-0.1,light left
226.7900948045442,,0,straight
225.08674416037474,149.7617488791402,0,straight
222.23555130064733,195.4900735423223,0,straight
218.67222008511533,199.21008804884423,0,straight
218.2398357405791,196.2006704343654,0,straight
219.10984585089057,195.71627888397813,0,straight
223.4753657050719,198.312090366765,0,straight
220.76342447414612,192.68802261470807,0,straight
223.1584290688815,195.49267814009602,0,straight
226.05288331004493,,0,straight
226.14119926614023,,0,straight
227.42570723795325,,0,straight
228.21444331197608,,0,straight
230.198262958624,237.57556687577096,-0.1,light left
232.6789326111699,,-0.1,light left
231.75737254623448,,-0.1,light left
232.47757054740623,,-0.1,light left
228.02231940413913,-44.472746031519364,0,straight
227.65405624585128,,0,straight
216.35801728126523,-73.82160086221688,0,straight
214.42854913899055,55.50057197844171,0,straight
215.0723268499284,120.77443717297353,0,straight
215.08368790001379,62.85370346508694,0,straight
216.35011482321897,205.68525595608946,0,straight
216.1290189058641,198.3683809224417,0,straight
216.22999512135402,201.23184531476124,0,straight
219.24751156013525,198.58865424196802,0,straight
216.14067215333455,199.53967291986407,0,straight
220.08095177954687,198.9608167385819,0,straight
221.58532588098478,198.41499186320698,0,straight
221.22786055869847,196.84416916758823,0,straight
224.73884388209257,,0,straight
228.16556207760908,,0,straight
227.25128457012556,,0,straight
227.90855205071074,221.59214134721867,0,straight
230.86691782479107,,-0.1,light left
231.2856893354887,-83.47277510522031,-0.1,light left
235.51450725012205,75.3542203356202,-0.1,light left
232.8512199636977,,-0.1,light left
227.61859392077122,,0,straight
221.49456021417893,301.59872176403064,0,straight
217.83513476422058,,0,straight
214.33745640296434,351.82138871281586,0,straight
211.91444231689462,380.2721785279459,0,straight
213.80379398254922,226.28842841895607,0,straight
214.40409551087782,211.2602587257129,0,straight
214.22231835959684,205.2050146090994,0,straight
217.8445821042335,201.93134911885772,0,straight
214.96540684750425,200.01549297214024,0,straight
214.36881091937585,199.63592800059178,0,straight
214.8600801658125,202.68126822614408,0,straight
219.33249761334264,,0,straight
223.00181669867726,,0,straight
222.88616058401908,,0,straight
222.97545985001574,,0,straight
224.42972764080076,,0,straight
227.85602076717214,-242.45384615630428,0,straight
229.51708140019343,49.694896070904406,0,straight
234.37762188068564,375.5340279895545,-0.1,light left
234.62007851535236,-63.282167887490914,-0.1,light left
239.48092354421516,91.24152810023577,-0.1,light left
237.0816396468785,,-0.1,light left
231.7194037674157,231.2765644892197,-0.1,light left
224.79643840485824,195.34476903189693,0,straight
219.78030460390522,197.94831451335517,0,straight
213.72183030733947,207.18067838093089,0,straight
208.7901567822147,213.2437058474544,0,straight
208.41581013080048,,0,straight
206.6476184065525,,0,straight
205.8005116724525,,0,straight
206.18072181003163,212.21638141658286,0,straight
207.2695151827984,,0,straight
208.12950739971836,-141.8933368610717,0,straight
207.19891152381467,384.3593483005699,0,straight
208.71251543848334,127.87496785712875,0,straight
209.05402001719227,110.16882591088336,0,straight
